in,side,subside,color,area,margin,overlap,type,filename
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0025.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0002.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0003.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0020.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0029.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0015.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0019.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0031.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0021.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0030.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0012.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0006.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0027.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0028.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0011.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0013.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0001.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0008.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0017.jpg
in6,ventral,NA,black,area5,NA,NA,cover,in6_ventral_black_area5_cover_scale0009.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0035.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0040.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0053.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0039.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0032.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0043.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0050.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0056.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0033.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0037.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0058.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0055.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0061.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0057.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0062.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0049.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0047.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0036.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0045.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0059.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0048.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0046.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0042.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0052.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0041.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0060.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0054.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0051.jpg
in6,ventral,NA,black,area5,NA,NA,ground,in6_ventral_black_area5_ground_scale0038.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0060.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0081.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0066.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0070.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0065.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0083.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0072.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0062.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0076.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0059.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0063.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0064.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0068.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0079.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0077.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0075.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0058.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0082.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0086.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0067.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0002.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0074.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0069.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0003.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0061.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0057.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0080.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0085.jpg
in6,ventral,NA,black,area11,NA,NA,cover,in6_ventral_black_area11_cover_scale0071.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0117.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0096.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0105.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0116.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0102.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0112.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0100.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0115.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0099.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0095.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0106.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0001.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0114.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0109.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0088.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0111.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0103.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0113.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0104.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0107.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0098.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0101.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0094.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0110.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0093.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0090.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0091.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0087.jpg
in6,ventral,NA,black,area11,NA,NA,ground,in6_ventral_black_area11_ground_scale0108.jpg
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0022.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0014.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0007.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0005.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0011.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0003.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0001.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0002.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0019.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0006.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0004.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0020.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0015.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0012.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0010.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0016.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0017.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0013.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0023.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0009.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0021.bmp
in6,ventral,NA,black,area15,NA,NA,cover,in6_ventral_black_area15_cover_scale0018.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0025.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0026.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0030.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0033.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0034.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0027.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0032.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0028.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0024.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0029.bmp
in6,ventral,NA,black,area15,NA,NA,ground,in6_ventral_black_area15_ground_scale0031.bmp
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0005.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0024.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0031.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0003.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0006.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0004.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0025.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0020.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0033.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0015.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0014.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0012.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0021.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0009.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0029.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0008.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0013.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0028.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0030.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0027.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0007.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0011.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0018.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0026.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0010.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0001.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0002.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0017.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0023.jpg
in6,ventral,NA,black,area13,NA,NA,cover,in6_ventral_black_area13_cover_scale0016.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0037.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0047.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0063.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0055.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0042.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0044.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0060.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0061.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0058.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0054.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0062.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0053.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0045.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0041.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0052.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0039.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0067.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0036.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0035.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0046.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0057.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0048.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0051.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0064.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0040.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0034.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0038.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0066.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0059.jpg
in6,ventral,NA,black,area13,NA,NA,ground,in6_ventral_black_area13_ground_scale0043.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0069.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0073.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0086.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0065.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0066.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0082.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0075.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0060.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0081.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0057.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area6_cover_scale0085.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0078.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0080.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0070.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0055.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0061.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0076.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0058.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0074.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0068.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0084.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0056.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0072.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0079.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0059.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0063.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0053.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0054.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0077.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0071.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0083.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0062.jpg
in6,ventral,NA,black,area4,NA,NA,cover,in6_ventral_black_area4_cover_scale0064.jpg
in6,ventral,NA,black,area4,NA,NA,ground,in6_ventral_black_area4_ground_scale0107.jpg
in6,ventral,NA,black,area4,NA,NA,ground,in6_ventral_black_area4_ground_scale0104.jpg
in6,ventral,NA,black,area4,NA,NA,ground,in6_ventral_black_area4_ground_scale0113.jpg
in6,ventral,NA,black,area4,NA,NA,ground,in6_ventral_black_area4_ground_scale0099.jpg
in6,ventral,NA,black,area4,NA,NA,ground,in6_ventral_black_area4_ground_scale0092.jpg
in6,ventral,NA,black,area4,NA,NA,ground,in6_ventral_black_area4_ground_scale0118.jpg
